DictionaryHumanName,DimensionHumanName,LanguageCode
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICARIENNE/DESCENDRE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICARIENNE/EAU,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICARIENNE/FEU,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICARIENNE/HAUT,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICARIENNE/MONTER,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICARIENNE/PROFONDEUR,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/DOUX,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/DUR,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/FROID,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/GOUT,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/ODORAT,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/OUIE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/SENSATION GENERALE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/TOUCHER,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/VUE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SYMBOLISATION DEFENS/CHAOS,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SYMBOLISATION DEFENS/DIFFUS,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SYMBOLISATION DEFENS/MOUVEMENT NON ORIENTE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SYMBOLISATION DEFENS/PASSIVITE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SYMBOLISATION DEFENS/VOYAGE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS SECONDAIRES/COMPORTEMENT INSTRUMENTAL,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS SECONDAIRES/COMPORTEMENT SOCIAL,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS SECONDAIRES/IMPERATIF MORAL,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS SECONDAIRES/LOI & RESTRICTION,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS SECONDAIRES/ORDRE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS SECONDAIRES/PENSEE ABSTRAITE,fra
Regressive Imagery Dictionary French Edition (Partial Vocab Expansion),PROCESSUS SECONDAIRES/REFERENCE TEMPORELLE,fra
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),EMOTIONS/ACTIVITY,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/NEGATION,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/TRIVIALITY,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/TRANSMUTE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/SYNTHESIZE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/SIGN WEAK,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/SIGN STRONG,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/SELF,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS_RELATEDOTHERS,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/NOVELTY,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/MALE-ROLE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/INTEGRATIVE_CONNECTION,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/GOOD,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/FLOWERS,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/FEMALE_ROLE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/DIABOLIC,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/BEING,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/BAD,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/ASPIRATION,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/ANGELIC,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),OTHERS/ANALOGY,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),EMOTIONS/GLORY,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),EMOTIONS/EXPRESSIVE_BEH,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),EMOTIONS/AGGRESSION,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),EMOTIONS/AFFECTION,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),EMOTIONS/SADNESS,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),EMOTIONS/ANXIETY,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),EMOTIONS/POSITIVE_AFFECT,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),SECONDARY/MORAL_IMPERATIVE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),SECONDARY/TEMPORAL_REFERENCES,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),SECONDARY/ORDER,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),SECONDARY/RESTRAINT,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),SECONDARY/INSTRU_BEHAVIOR,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),SECONDARY/SOCIAL_BEHAVIOR,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),SECONDARY/ABSTRACT_THOUGHT,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/ICARIAN_IM/WATER,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/ICARIAN_IM/FIRE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/ICARIAN_IM/DEPTH,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/ICARIAN_IM/DESCENT,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/ICARIAN_IM/HEIGHT,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/ICARIAN_IM/ASCEND,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/REGR_KNOL/CONCRETENESS,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/REGR_KNOL/NARCISSISM,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/REGR_KNOL/BRINK-PASSAGE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/REGR_KNOL/CONSCIOUS,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/REGR_KNOL/TIMELESSNESS,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/REGR_KNOL/UNKNOWN,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/DEFENSIVE_SYMBOL/CHAOS,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/DEFENSIVE_SYMBOL/DIFFUSION,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/DEFENSIVE_SYMBOL/RANDOM MOVEMENT,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/DEFENSIVE_SYMBOL/VOYAGE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/DEFENSIVE_SYMBOL/PASSIVITY,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/SOFT,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/HARD,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/COLD,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/VISION,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/SOUND,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/ODOR,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/TASTE,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/TOUCH,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/SENSATION/GEN_SENSATION,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/NEED/SEX,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/NEED/ANALITY,rus
Regressive Imagery Dictionary Russian Edition (Partial Vocab Expansion),PRIMARY/NEED/ORALITY,rus
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/DRIVE/ANAL,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/DRIVE/ORAL,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/DRIVE/SZEX,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/IKAROSZ/EMELKEDES,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/IKAROSZ/ESES,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/IKAROSZ/MAGASSAG,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/IKAROSZ/MELYSEG,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/IKAROSZ/TUZ,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/IKAROSZ/VIZ,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/REGRESSZIO/IDOTLEN,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/REGRESSZIO/ISMERETLEN,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/REGRESSZIO/KONKRETSAG,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/REGRESSZIO/NARCIZMUS,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/REGRESSZIO/TUDATVALTOZAS,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/REGRESSZIO/ATHALADAS,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/VEDEKEZES/DIFFUZIO,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/VEDEKEZES/KAOSZ,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/VEDEKEZES/PASSZIVITAS,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/VEDEKEZES/RANDOM,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/VEDEKEZES/UTAZAS,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/HANG,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/HIDEG,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/KEMENY,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/LAGY,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/LATVANY,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/SZAG,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/ALTALANOS_ERZEKELES,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/ERINTES,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),EMOTIONS/ERZEKELES/IZ,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),M�SODLAGOS/ABSZTRAKCIO,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),MASODLAGOS/ERKOLCS,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),MASODLAGOS/ESZKOZ,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),MASODLAGOS/IDO,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),MASODLAGOS/KORLATOZAS,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),MASODLAGOS/REND,hun
Regressive Imagery Dictionary Hungarian Edition (Partial Vocab Expansion),MASODLAGOS/TARSAS,hun
Regressive Imagery Dictionary Swedish Edition,EMOTION/AFFECTION,swe
Regressive Imagery Dictionary Swedish Edition,EMOTION/AGGRESSION,swe
Regressive Imagery Dictionary Swedish Edition,EMOTION/AXIETY,swe
Regressive Imagery Dictionary Swedish Edition,EMOTION/EXPRESSIVE_BEH,swe
Regressive Imagery Dictionary Swedish Edition,EMOTION/GLORY,swe
Regressive Imagery Dictionary Swedish Edition,EMOTION/POSITIVE_AFFECT,swe
Regressive Imagery Dictionary Swedish Edition,EMOTION/SADNESS,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/ACTIVITY,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/ANALOGY,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/ANGELIC,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/ASPIRATION,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/BAD,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/BEING,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/DIABOLIC,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/FEMALE_ROLE,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/FLOWERS,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/GOOD,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/INTEGRATIVE_CON,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/MALE_ROLE,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/NEGATION,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/NOVELTY,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/RELATED_OTHERS,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/SELF,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/SIGN_STRONG,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/SIGN_WEEK,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/SYNTHESIZE,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/TRANSMUTE,swe
Regressive Imagery Dictionary Swedish Edition,OTHERS/TRIVIALITY,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/ABSTRACT_THOUGHT,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/DEFENSIVE_SYMBOL/CHAOS,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/DEFENSIVE_SYMBOL/DIFFUSION,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/DEFENSIVE_SYMBOL/PASSIVITY,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/DEFENSIVE_SYMBOL/RANDOM_MOVEMENT,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/DEFENSIVE_SYMBOL/VOYAGE,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/DRIVE/ANALITY,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/DRIVE/ORALITY,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/DRIVE/SEX,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/ICARIAN_IMAGERY/ASCEND,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/ICARIAN_IMAGERY/DEPTH,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/ICARIAN_IMAGERY/DESCENT,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/ICARIAN_IMAGERY/FIRE,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/ICARIAN_IMAGERY/HEIGHT,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/ICARIAN_IMAGERY/WATER,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/REGRESSIVE_COGN/BRISK-PASSAGE,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/REGRESSIVE_COGN/CONCRETENESS,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/REGRESSIVE_COGN/CONSCIOUS_ALTER,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/REGRESSIVE_COGN/NARCISSISM,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/REGRESSIVE_COGN/TIMELESSNESS,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/REGRESSIVE_COGN/UNKNOWN,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/COLD,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/GEN_SENSATION,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/HARD,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/ODOR,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/SOFT,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/SOUND,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/TASTE,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/TOUCH,swe
Regressive Imagery Dictionary Swedish Edition,PRIMARY/SENSATION/VISION,swe
Regressive Imagery Dictionary Swedish Edition,SECONDARY/INSTRU_BEHAVIOR,swe
Regressive Imagery Dictionary Swedish Edition,SECONDARY/MORAL_IMPERATIVE,swe
Regressive Imagery Dictionary Swedish Edition,SECONDARY/ORDER,swe
Regressive Imagery Dictionary Swedish Edition,SECONDARY/RESTRAINT,swe
Regressive Imagery Dictionary Swedish Edition,SECONDARY/SOCIAL_BEHAVIOR,swe
Regressive Imagery Dictionary Swedish Edition,SECONDARY/TEMPORAL_REFERE,swe
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/BESOINS/ANALITE,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/BESOINS/ORALITE,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/BESOINS/SEXE,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/CONNAISSANCE REGRES/ALTERATION DE LA CONSCIENCE,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/CONNAISSANCE REGRES/CONCRET,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/CONNAISSANCE REGRES/FRANCHISSEMENT & PASSAGE,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/CONNAISSANCE REGRES/INCONNU,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/CONNAISSANCE REGRES/INTEMPOREL,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/CONNAISSANCE REGRES/NARCISSISME,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICAREENNE/DESCENDRE,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICAREENNE/EAU,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICAREENNE/FEU,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICAREENNE/HAUT,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICAREENNE/MONTER,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/IMAGERIE ICAREENNE/PROFONDEUR,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/DOUX,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/DUR,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/FROID,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/GOUT,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/ODORAT,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/OUIE,por
Regressive Imagery Dictionary Portuguese Edition (Partial Vocab Expansion),PROCESSUS PRIMAIRES/SENSATIONS/SENSATION GENERALE,por
